"shot_id","GAME_ID","MATCHUP","LOCATION","W","FINAL_MARGIN","SHOT_NUMBER","PERIOD","GAME_CLOCK","SHOT_CLOCK","DRIBBLES","TOUCH_TIME","SHOT_DIST(ft)","PTS_TYPE","CLOSEST_DEFENDER","CLOSEST_DEFENDER_PLAYER_ID","CLOSE_DEF_DIST(ft)","FGM","PTS","player_name","player_id"
"122652","21400218","NOV 26, 2014 - MIN vs. MIL","H","L","-17","9","4","9:48","13.5","0","0.7","4.8","2","Antetokounmpo, Giannis","203507","2.5","1","2","shabazz muhammad","203498"
"122703","21400085","NOV 08, 2014 - MIN @ MIA","A","L","-10","8","4","7:08","5.7","2","3.8","9","2","Ennis, James","203516","2","1","2","shabazz muhammad","203498"
"123082","21400483","JAN 01, 2015 - MIN vs. SAC","H","L","-3","5","3","9:00","22.1","0","0.9","4","2","Williams, Derrick","202682","6.5","1","2","thaddeus young","201152"
"123319","21400234","NOV 28, 2014 - MIN @ LAL","A","W","1","9","3","11:30","18","0","0.3","5","2","Bryant, Kobe","977","2.6","1","2","thaddeus young","201152"
"123334","21400085","NOV 08, 2014 - MIN @ MIA","A","L","-10","1","1","9:10","2.4","2","3.8","0.8","2","Williams, Shawne","200761","1.7","1","2","thaddeus young","201152"
"123379","21400060","NOV 05, 2014 - MIN @ BKN","A","W","7","14","4","0:29","4.3","1","2.1","7.3","2","Lopez, Brook","201572","3.1","1","2","thaddeus young","201152"
"124372","21400635","JAN 21, 2015 - BKN @ SAC","A","W","3","1","2","11:00","12","0","1","26.1","3","Williams, Derrick","202682","3.6","1","3","mirza teletovic","203141"
"124514","21400374","DEC 17, 2014 - BKN @ TOR","A","L","-16","9","3","9:49","9","0","0.6","25.2","3","Johnson, Amir","101161","2.8","1","3","mirza teletovic","203141"
"124625","21400116","NOV 12, 2014 - BKN @ PHX","A","L","-8","1","1","2:54","18.2","0","1","25.6","3","Tolliver, Anthony","201229","5.4","1","3","mirza teletovic","203141"
"124771","21400699","JAN 30, 2015 - BKN vs. TOR","H","L","-5","2","2","1:02","8","2","3.1","1","2","Hansbrough, Tyler","201946","0.6","1","2","mason plumlee","203486"
"125177","21400590","JAN 16, 2015 - BKN @ WAS","A","W","22","3","3","10:01","4.5","3","3.7","13.1","2","Beal, Bradley","203078","2.1","1","2","kevin garnett","708"
"125613","21400386","DEC 19, 2014 - BKN @ CLE","A","L","-4","3","4","5:31","7.1","0","1","0.9","2","Miller, Mike","2034","3.1","1","2","alan anderson","101187"
"125709","21400075","NOV 07, 2014 - BKN vs. NYK","H","W","11","3","4","8:56","8.1","1","2.1","21.8","3","Hardaway Jr., Tim","203501","3.4","1","3","alan anderson","101187"
"126216","21400033","NOV 01, 2014 - BKN @ DET","A","W","12","9","2","8:58","15.2","5","5.5","19","2","Singler, Kyle","202713","4.2","1","2","deron williams","101114"
"126518","21400551","JAN 10, 2015 - BKN @ DET","A","L","-5","6","2","3:36","6","3","2.8","24.3","3","Butler, Caron","2406","3.5","1","3","joe johnson","2207"
"126943","21400060","NOV 05, 2014 - BKN vs. MIN","H","L","-7","3","1","3:11","15.5","1","4","17.7","2","Wiggins, Andrew","203952","4.7","1","2","joe johnson","2207"
"126948","21400060","NOV 05, 2014 - BKN vs. MIN","H","L","-7","8","3","11:07","3","2","7.6","6.2","2","Wiggins, Andrew","203952","2.7","1","2","joe johnson","2207"
"127734","21400551","JAN 10, 2015 - BKN @ DET","A","L","-5","9","3","9:55","7.3","0","0.9","22.2","3","Jennings, Brandon","201943","3.9","1","3","jarrett jack","101127"
"127948","21400242","NOV 30, 2014 - BKN vs. CHI","H","L","-18","2","1","0:47","6.2","6","6.9","18.9","2","Mirotic, Nikola","202703","4.3","1","2","jarrett jack","101127"
